link_id,tick,load_units,load_ratio,status,observed_latency_ms
Aegis-Boreas,486,43.8,0.2107,ok,69580.491
Aegis-Boreas,487,22.4,0.1076,ok,63737.239
Aegis-Boreas,488,38.0,0.1829,ok,67787.755
Aegis-Boreas,489,65.7,0.316,ok,85880.603
Aegis-Boreas,490,29.6,0.1425,ok,63856.9
Aegis-Boreas,491,35.6,0.1709,ok,66516.211
Aegis-Boreas,492,101.7,0.4891,ok,143582.133
Aegis-Boreas,493,71.7,0.3445,ok,93204.376
Aegis-Boreas,494,,0.2648,ok,76104.676
Aegis-Boreas,495,74.3,0.357,ok,94421.752
Aegis-Boreas,496,82.0,0.3943,ok,105623.699
Aegis-Boreas,497,85.8,0.4126,ok,113877.895
Aegis-Boreas,498,,0.231,ok,72043.712
Aegis-Boreas,499,30.1,0.1449,ok,21747.085
Aegis-Dawn,0,9.8,0.1001,ok,116433.718
Aegis-Dawn,1,41.4,0.4224,ok,226883.304
Aegis-Dawn,2,27.9,0.2842,ok,160485.715
Aegis-Dawn,3,5.3,0.0537,ok,116179.345
Aegis-Dawn,4,33.9,0.3457,ok,176068.749
Aegis-Dawn,5,26.5,0.2706,ok,152640.861
Aegis-Dawn,6,73.7,0.7521,ok,926522.77
Aegis-Dawn,7,,0.2819,ok,160323.128
Aegis-Dawn,8,37.0,0.3774,ok,200359.824
Aegis-Dawn,9,8.3,0.0844,ok,121778.578
Aegis-Dawn,10,28.4,0.2895,ok,160874.18
Aegis-Dawn,11,8.4,0.0859,ok,122351.134
Aegis-Dawn,12,35.9,0.3665,ok,194507.084
Aegis-Dawn,13,21.3,0.2173,ok,139891.628
Aegis-Dawn,14,42.3,0.4318,ok,232124.2
Aegis-Dawn,15,16.1,0.1642,ok,
Aegis-Dawn,16,29.7,0.3029,ok,160148.346
Aegis-Dawn,17,21.6,0.2207,ok,143236.54
Aegis-Dawn,18,74.2,0.7575,ok,953567.399
Aegis-Dawn,19,57.9,0.5908,ok,421871.201
Aegis-Dawn,20,37.0,0.3774,ok,198125.611
Aegis-Dawn,21,25.2,0.2571,ok,146378.659
Aegis-Dawn,22,42.5,0.4341,ok,236470.078
Aegis-Dawn,23,28.6,0.2917,ok,161923.628
Aegis-Dawn,24,14.0,0.1426,ok,127286.911
Aegis-Dawn,25,12.5,0.1276,ok,127750.973
Aegis-Dawn,26,8.8,0.0899,ok,123000.916
Aegis-Dawn,27,18.1,0.1845,ok,135916.959
Aegis-Dawn,28,17.9,0.1828,ok,390829.915
Aegis-Dawn,29,45.5,0.4647,ok,259705.011
Aegis-Dawn,30,,0.4961,ok,293381.141
Aegis-Dawn,31,22.4,0.2283,ok,144817.743
Aegis-Dawn,32,22.2,0.2264,ok,143644.262
Aegis-Dawn,33,44.8,0.4574,ok,252966.033
Aegis-Dawn,34,41.3,0.4211,ok,224122.957
Aegis-Dawn,35,27.5,0.2807,ok,156981.711
Aegis-Dawn,36,29.9,0.3048,ok,160559.035
Aegis-Dawn,37,21.9,0.223,ok,139576.469
Aegis-Dawn,38,14.6,0.1493,ok,133033.67
Aegis-Dawn,39,19.4,0.1976,ok,132527.526
Aegis-Dawn,40,55.7,0.5686,ok,383981.329
Aegis-Dawn,41,0.7,0.0073,ok,120149.352
Aegis-Dawn,42,21.1,0.2148,ok,141750.861
Aegis-Dawn,43,12.7,0.1294,ok,122776.198
Aegis-Dawn,44,27.4,0.2791,ok,156298.441
Aegis-Dawn,45,16.8,0.1714,ok,133627.072
Aegis-Dawn,46,,0.0508,ok,115767.428
Aegis-Dawn,47,32.0,0.3268,ok,175617.747
Aegis-Dawn,48,38.1,0.389,ok,203224.045
Aegis-Dawn,49,29.6,0.3021,ok,167080.728
Aegis-Dawn,50,39.9,0.4074,ok,218262.036
Aegis-Dawn,51,34.7,0.3542,ok,187932.615
Aegis-Dawn,52,47.6,0.4858,ok,283792.642
Aegis-Dawn,53,40.2,0.4106,ok,214915.091
Aegis-Dawn,54,,0.2912,ok,164925.373
Aegis-Dawn,55,25.9,0.2644,ok,
Aegis-Dawn,56,40.0,0.4085,ok,217481.683
Aegis-Dawn,57,19.9,0.2033,ok,134902.47
Aegis-Dawn,58,48.3,0.4932,ok,286015.192
Aegis-Dawn,59,5.5,0.0557,ok,340492.718
Aegis-Dawn,60,33.6,0.3425,ok,183175.783
Aegis-Dawn,61,33.3,0.3403,ok,181344.298
Aegis-Dawn,62,26.7,0.2723,ok,151293.248
Aegis-Dawn,63,22.2,0.2264,ok,140579.812
Aegis-Dawn,64,18.1,0.1844,ok,133373.874
Aegis-Dawn,65,69.3,0.7071,ok,724149.719
Aegis-Dawn,66,45.4,0.4633,ok,257544.769
Aegis-Dawn,67,26.5,0.2707,ok,153619.822
Aegis-Dawn,68,34.3,0.3501,ok,187476.067
Aegis-Dawn,69,8.9,0.0911,ok,117016.078
Aegis-Dawn,70,52.0,0.531,ok,329050.544
Aegis-Dawn,71,22.5,0.2292,ok,141455.24
Aegis-Dawn,72,16.8,0.1716,ok,385372.789
Aegis-Dawn,73,10.0,0.102,ok,119402.625
Aegis-Dawn,74,13.8,0.1403,ok,121354.447
Aegis-Dawn,75,33.4,0.3405,ok,178707.028
Aegis-Dawn,76,13.4,0.1366,ok,126501.667
Aegis-Dawn,77,44.8,0.4568,ok,253101.173
Aegis-Dawn,78,41.3,0.4216,ok,222235.472
Aegis-Dawn,79,,0.4527,ok,253413.536
Aegis-Dawn,80,56.3,0.574,ok,389608.295
Aegis-Dawn,81,31.9,0.3253,ok,171219.677
Aegis-Dawn,82,63.6,0.6487,ok,
Aegis-Dawn,83,22.6,0.231,ok,140982.908
Aegis-Dawn,84,22.5,0.2293,ok,139547.161
Aegis-Dawn,85,20.5,0.2089,ok,139389.492
Aegis-Dawn,86,54.8,0.5592,ok,367936.999
Aegis-Dawn,87,26.7,0.2726,ok,157154.516
Aegis-Dawn,88,18.7,0.1907,ok,132540.674
Aegis-Dawn,89,44.7,0.4565,ok,250899.628
Aegis-Dawn,90,8.9,0.091,ok,
Aegis-Dawn,91,7.3,0.075,ok,118070.815
Aegis-Dawn,92,9.3,0.0947,ok,123110.977
Aegis-Dawn,93,46.5,0.4748,ok,265317.526
Aegis-Dawn,94,19.1,0.1952,ok,135754.294
Aegis-Dawn,95,42.0,0.4286,ok,230002.015
Aegis-Dawn,96,49.4,0.5036,ok,297094.386
Aegis-Dawn,97,35.9,0.3663,ok,193558.159
Aegis-Dawn,98,20.7,0.2109,ok,137216.714
Aegis-Dawn,99,39.9,0.4069,ok,216215.921
Aegis-Dawn,100,17.7,0.1804,ok,131856.41
Aegis-Dawn,101,37.9,0.3867,ok,203149.763
Aegis-Dawn,102,15.7,0.1604,ok,127059.283
Aegis-Dawn,103,24.2,0.2471,ok,144543.44
Aegis-Dawn,104,36.2,0.3697,ok,194101.429
Aegis-Dawn,105,23.9,0.2439,ok,144008.579
Aegis-Dawn,106,36.7,0.3749,ok,197040.069
Aegis-Dawn,107,25.0,0.2551,ok,149586.883
Aegis-Dawn,108,37.5,0.3825,ok,200615.579
Aegis-Dawn,109,63.2,0.6453,ok,533759.734
Aegis-Dawn,110,1.3,0.0128,ok,115464.29
Aegis-Dawn,111,11.9,0.1217,ok,121579.66
Aegis-Dawn,112,60.2,0.6146,ok,464509.007
Aegis-Dawn,113,38.1,0.3884,ok,84615.865
Aegis-Dawn,114,15.5,0.1581,ok,129330.027
Aegis-Dawn,115,55.0,0.5616,ok,371568.793
Aegis-Dawn,116,51.7,0.5274,ok,329052.463
Aegis-Dawn,117,33.7,0.3436,ok,176204.879
Aegis-Dawn,118,16.0,0.1633,ok,129922.837
Aegis-Dawn,119,31.9,0.3258,ok,176199.744
Aegis-Dawn,120,21.5,0.2193,ok,140581.528
Aegis-Dawn,121,16.7,0.17,ok,126855.951
Aegis-Dawn,122,24.8,0.2529,ok,153021.621
Aegis-Dawn,123,10.7,0.1095,ok,124309.982
Aegis-Dawn,124,43.7,0.4462,ok,246219.828
Aegis-Dawn,125,59.8,0.6101,ok,457030.84
Aegis-Dawn,126,34.3,0.3497,ok,182093.692
Aegis-Dawn,127,3.1,0.0318,ok,
Aegis-Dawn,128,71.9,0.7333,ok,831020.067
Aegis-Dawn,129,42.7,0.436,ok,238322.988
Aegis-Dawn,130,30.9,0.3152,ok,167835.849
Aegis-Dawn,131,,0.1331,ok,123731.617
Aegis-Dawn,132,21.9,0.2237,ok,140352.378
Aegis-Dawn,133,32.6,0.3327,ok,174207.064
Aegis-Dawn,134,15.9,0.1623,ok,127540.328
Aegis-Dawn,135,50.3,0.5136,ok,309776.632
Aegis-Dawn,136,18.5,0.1887,ok,136444.857
Aegis-Dawn,137,27.6,0.2816,ok,155481.086
Aegis-Dawn,138,31.2,0.3186,ok,168533.662
Aegis-Dawn,139,21.9,0.2239,ok,136469.755
Aegis-Dawn,140,11.3,0.1157,ok,123996.925
Aegis-Dawn,141,10.7,0.1089,ok,124725.28
Aegis-Dawn,142,30.5,0.3107,ok,169074.891
Aegis-Dawn,143,27.7,0.2825,ok,158645.616
Aegis-Dawn,144,15.0,0.1528,ok,128823.534
Aegis-Dawn,145,6.6,0.0676,ok,122186.518
Aegis-Dawn,146,37.3,0.3811,ok,201994.401
Aegis-Dawn,147,40.6,0.4142,ok,220378.663
Aegis-Dawn,148,42.4,0.4325,ok,234132.681
Aegis-Dawn,149,45.9,0.4684,ok,262769.429
Aegis-Dawn,150,19.2,0.1956,ok,138062.31
Aegis-Dawn,151,15.8,0.1615,ok,122136.512
Aegis-Dawn,152,12.8,0.1303,ok,125079.843
Aegis-Dawn,153,74.2,0.7574,ok,952452.296
Aegis-Dawn,154,19.6,0.1998,ok,133325.128
Aegis-Dawn,155,12.5,0.128,ok,127538.926
Aegis-Dawn,156,31.3,0.3197,ok,171080.306
Aegis-Dawn,157,12.6,0.1285,ok,121687.273
Aegis-Dawn,158,16.2,0.165,ok,132970.069
Aegis-Dawn,159,54.5,0.5566,ok,364715.383
Aegis-Dawn,160,16.4,0.1674,ok,
Aegis-Dawn,161,56.7,0.579,ok,399201.458
Aegis-Dawn,162,47.2,0.4812,ok,275219.548
Aegis-Dawn,163,9.5,0.0974,ok,123472.734
Aegis-Dawn,164,40.8,0.416,ok,225623.148
Aegis-Dawn,165,34.9,0.356,ok,189329.581
Aegis-Dawn,166,92.5,0.9438,saturated,
Aegis-Dawn,167,43.7,0.4455,ok,106034.435
Aegis-Dawn,168,31.8,0.3244,ok,176043.423
Aegis-Dawn,169,30.1,0.307,ok,168229.133
Aegis-Dawn,170,35.1,0.3586,ok,189850.827
Aegis-Dawn,171,28.2,0.2877,ok,156738.279
Aegis-Dawn,172,52.3,0.5339,ok,334017.442
Aegis-Dawn,173,13.9,0.1418,ok,124269.457
Aegis-Dawn,174,25.2,0.2574,ok,153102.534
Aegis-Dawn,175,32.1,0.3272,ok,176890.703
Aegis-Dawn,176,24.9,0.2539,ok,143904.234
Aegis-Dawn,177,27.9,0.2843,ok,156707.573
Aegis-Dawn,178,26.8,0.2737,ok,158489.835
Aegis-Dawn,179,39.4,0.4025,ok,217882.885
Aegis-Dawn,180,34.8,0.3546,ok,189890.626
Aegis-Dawn,181,35.5,0.3621,ok,187529.68
Aegis-Dawn,182,49.5,0.5054,ok,298566.11
Aegis-Dawn,183,34.3,0.3501,ok,185600.493
Aegis-Dawn,184,37.8,0.3854,ok,203687.383
Aegis-Dawn,185,46.2,0.4714,ok,264482.584
Aegis-Dawn,186,26.7,0.2729,ok,150910.689
Aegis-Dawn,187,40.2,0.4102,ok,216690.654
Aegis-Dawn,188,32.0,0.3261,ok,174505.501
Aegis-Dawn,189,11.2,0.1146,ok,122782.765
Aegis-Dawn,190,50.2,0.5124,ok,302174.993
Aegis-Dawn,191,7.8,0.08,ok,121878.445
Aegis-Dawn,192,24.0,0.2445,ok,143628.208
Aegis-Dawn,193,8.7,0.0887,ok,
Aegis-Dawn,194,26.3,0.2686,ok,151830.542
Aegis-Dawn,195,22.1,0.2255,ok,
Aegis-Dawn,196,34.6,0.353,ok,182099.409
Aegis-Dawn,197,14.0,0.1424,ok,126847.961
Aegis-Dawn,198,21.8,0.2228,ok,137358.125
Aegis-Dawn,199,58.4,0.5957,ok,429387.357
Aegis-Dawn,200,22.3,0.2274,ok,140895.34
Aegis-Dawn,201,35.3,0.3601,ok,188867.948
Aegis-Dawn,202,36.0,0.3672,ok,194770.511
Aegis-Dawn,203,55.4,0.5652,ok,376739.646
Aegis-Dawn,204,8.0,0.082,ok,121319.461
Aegis-Dawn,205,49.7,0.5072,ok,303486.494
Aegis-Dawn,206,18.6,0.1896,ok,137650.701
Aegis-Dawn,207,20.3,0.2071,ok,134568.829
Aegis-Dawn,208,44.5,0.4539,ok,250598.367
Aegis-Dawn,209,26.9,0.2741,ok,155984.578
Aegis-Dawn,210,31.9,0.325,ok,176522.845
Aegis-Dawn,211,48.0,0.4897,ok,282761.456
Aegis-Dawn,212,21.7,0.221,ok,139384.304
Aegis-Dawn,213,24.1,0.2464,ok,148018.752
Aegis-Dawn,214,15.1,0.1537,ok,126122.906
Aegis-Dawn,215,37.3,0.3811,ok,199632.508
Aegis-Dawn,216,10.8,0.1098,ok,123731.581
Aegis-Dawn,217,24.4,0.2486,ok,147509.238
Aegis-Dawn,218,24.7,0.2518,ok,146349.269
Aegis-Dawn,219,16.0,0.163,ok,133141.161
Aegis-Dawn,220,62.2,0.6349,ok,511812.198
Aegis-Dawn,221,29.0,0.2956,ok,159678.764
Aegis-Dawn,222,19.2,0.1957,ok,134517.045
Aegis-Dawn,223,56.3,0.5746,ok,393926.785
Aegis-Dawn,224,15.4,0.157,ok,123635.525
Aegis-Dawn,225,44.9,0.4581,ok,255584.692
Aegis-Dawn,226,14.8,0.1511,ok,126164.45
Aegis-Dawn,227,15.3,0.1564,ok,129054.496
Aegis-Dawn,228,27.6,0.2813,ok,155601.376
Aegis-Dawn,229,13.0,0.1328,ok,125199.296
Aegis-Dawn,230,3.8,0.0383,ok,122489.154
Aegis-Dawn,231,35.6,0.3632,ok,188936.514
Aegis-Dawn,232,10.7,0.1088,ok,120574.032
Aegis-Dawn,233,20.5,0.209,ok,135023.131
Aegis-Dawn,234,39.2,0.4004,ok,214008.979
Aegis-Dawn,235,27.2,0.2773,ok,154128.419
Aegis-Dawn,236,28.2,0.2882,ok,158972.682
Aegis-Dawn,237,42.3,0.4318,ok,232216.967
Aegis-Dawn,238,24.7,0.2518,ok,144694.96
Aegis-Dawn,239,30.1,0.3076,ok,169146.596
Aegis-Dawn,240,8.7,0.0884,ok,118592.911
Aegis-Dawn,241,13.4,0.1365,ok,125576.35
Aegis-Dawn,242,19.2,0.1964,ok,139020.167
Aegis-Dawn,243,70.7,0.7219,ok,779965.396
Aegis-Dawn,244,16.6,0.1691,ok,128012.888
Aegis-Dawn,245,14.2,0.1447,ok,127197.081
Aegis-Dawn,246,53.8,0.5489,ok,351849.554
Aegis-Dawn,247,39.0,0.3981,ok,211801.262
Aegis-Dawn,248,9.8,0.0996,ok,122007.701
Aegis-Dawn,249,36.1,0.3687,ok,192554.994
Aegis-Dawn,250,29.7,0.3029,ok,159544.684
Aegis-Dawn,251,31.8,0.3241,ok,169707.564
Aegis-Dawn,252,19.3,0.1969,ok,137645.456
Aegis-Dawn,253,46.1,0.4702,ok,265737.526
Aegis-Dawn,254,55.2,0.5634,ok,376898.074
Aegis-Dawn,255,23.6,0.2412,ok,145428.714
Aegis-Dawn,256,71.0,0.7244,ok,797737.106
Aegis-Dawn,257,20.4,0.2077,ok,133122.705
Aegis-Dawn,258,25.9,0.2643,ok,154297.163
Aegis-Dawn,259,3.2,0.0328,ok,118188.426
Aegis-Dawn,260,,0.2924,ok,162305.763
Aegis-Dawn,261,34.8,0.3547,ok,190665.555
Aegis-Dawn,262,17.4,0.1778,ok,136140.948
Aegis-Dawn,263,23.0,0.2343,ok,145655.024
Aegis-Dawn,264,18.2,0.1861,ok,129647.23
Aegis-Dawn,265,12.3,0.1251,ok,124338.817
Aegis-Dawn,266,12.6,0.1288,ok,124327.375
Aegis-Dawn,267,43.3,0.4423,ok,243553.644
Aegis-Dawn,268,31.4,0.3205,ok,169607.182
Aegis-Dawn,269,58.3,0.5945,ok,428541.207
Aegis-Dawn,270,21.2,0.2159,ok,396295.407
Aegis-Dawn,271,30.3,0.3097,ok,169879.379
Aegis-Dawn,272,15.1,0.1537,ok,130084.588
Aegis-Dawn,273,16.8,0.171,ok,129646.698
Aegis-Dawn,274,55.9,0.5703,ok,
Aegis-Dawn,275,38.4,0.3919,ok,209314.667
Aegis-Dawn,276,57.4,0.5862,ok,412297.702
Aegis-Dawn,277,6.3,0.0638,ok,119582.467
Aegis-Dawn,278,54.9,0.5604,ok,366003.398
Aegis-Dawn,279,52.6,0.5371,ok,339381.246
Aegis-Dawn,280,23.7,0.2419,ok,142455.085
Aegis-Dawn,281,46.3,0.4729,ok,271279.094
Aegis-Dawn,282,28.0,0.2856,ok,158633.625
Aegis-Dawn,283,36.0,0.3673,ok,196131.986
Aegis-Dawn,284,49.3,0.5034,ok,296949.704
Aegis-Dawn,285,41.5,0.423,ok,228789.092
Aegis-Dawn,286,,0.1228,ok,122661.024
Aegis-Dawn,287,34.9,0.3566,ok,191378.186
Aegis-Dawn,288,37.3,0.3804,ok,198909.187
Aegis-Dawn,289,34.3,0.3504,ok,183155.688
Aegis-Dawn,290,47.4,0.4835,ok,
Aegis-Dawn,291,63.6,0.649,ok,540757.395
Aegis-Dawn,292,27.8,0.2836,ok,
Aegis-Dawn,293,12.5,0.128,ok,126452.039
Aegis-Dawn,294,46.9,0.4782,ok,271672.886
Aegis-Dawn,295,11.0,0.1119,ok,123310.802
Aegis-Dawn,296,33.5,0.3418,ok,183207.278
Aegis-Dawn,297,17.2,0.176,ok,131977.045
Aegis-Dawn,298,27.2,0.2773,ok,156650.319
Aegis-Dawn,299,19.9,0.2026,ok,135967.218
Aegis-Dawn,300,18.0,0.1835,ok,135274.744
Aegis-Dawn,301,42.9,0.4375,ok,238082.908
Aegis-Dawn,302,22.9,0.2338,ok,145649.773
Aegis-Dawn,303,31.4,0.3209,ok,168200.58
Aegis-Dawn,304,24.7,0.2517,ok,148609.307
Aegis-Dawn,305,15.8,0.161,ok,124152.096
Aegis-Dawn,306,35.7,0.3645,ok,197325.156
Aegis-Dawn,307,19.8,0.2022,ok,136066.68
Aegis-Dawn,308,27.3,0.2783,ok,156819.963
Aegis-Dawn,309,40.9,0.4175,ok,
Aegis-Dawn,310,30.3,0.3092,ok,165743.083
Aegis-Dawn,311,19.2,0.1961,ok,132488.646
Aegis-Dawn,312,29.4,0.3,ok,160317.758
Aegis-Dawn,313,31.1,0.3178,ok,169390.288
Aegis-Dawn,314,11.5,0.117,ok,123310.255
Aegis-Dawn,315,19.0,0.1939,ok,133220.48
Aegis-Dawn,316,63.4,0.6469,ok,534114.196
Aegis-Dawn,317,25.0,0.2546,ok,150275.301
Aegis-Dawn,318,31.9,0.3257,ok,171146.072
Aegis-Dawn,319,14.5,0.1481,ok,123778.584
Aegis-Dawn,320,34.6,0.3527,ok,185816.479
Aegis-Dawn,321,25.9,0.2639,ok,151862.461
Aegis-Dawn,322,68.1,0.6951,ok,674689.682
Aegis-Dawn,323,12.3,0.126,ok,124349.028
Aegis-Dawn,324,23.6,0.2409,ok,144068.283
Aegis-Dawn,325,17.6,0.1794,ok,135525.394
Aegis-Dawn,326,39.4,0.4018,ok,214763.333
Aegis-Dawn,327,57.5,0.587,ok,411256.115
Aegis-Dawn,328,62.6,0.6387,ok,515555.291
Aegis-Dawn,329,53.8,0.5493,ok,352409.428
Aegis-Dawn,330,6.6,0.067,ok,121063.799
Aegis-Dawn,331,33.8,0.345,ok,180549.824
Aegis-Dawn,332,6.5,0.0667,ok,116080.317
Aegis-Dawn,333,39.1,0.3986,ok,210526.568
Aegis-Dawn,334,44.5,0.4539,ok,249747.973
Aegis-Dawn,335,22.7,0.2313,ok,141692.856
Aegis-Dawn,336,29.9,0.3052,ok,166067.585
Aegis-Dawn,337,30.1,0.3069,ok,164074.731
Aegis-Dawn,338,45.2,0.4607,ok,255382.451
Aegis-Dawn,339,39.9,0.4075,ok,219560.199
Aegis-Dawn,340,28.2,0.2875,ok,159448.459
Aegis-Dawn,341,34.0,0.3469,ok,183892.185
Aegis-Dawn,342,31.2,0.318,ok,171612.77
Aegis-Dawn,343,13.3,0.1361,ok,124430.196
Aegis-Dawn,344,31.6,0.3228,ok,171647.158
Aegis-Dawn,345,40.0,0.4087,ok,216876.87
Aegis-Dawn,346,14.7,0.1501,ok,127445.528
Aegis-Dawn,347,35.3,0.3602,ok,
Aegis-Dawn,348,9.7,0.099,ok,
Aegis-Dawn,349,66.6,0.6793,ok,626603.255
Aegis-Dawn,350,8.8,0.0899,ok,120303.098
Aegis-Dawn,351,10.0,0.1017,ok,125396.281
Aegis-Dawn,352,11.5,0.1176,ok,124180.16
Aegis-Dawn,353,32.2,0.3288,ok,176854.254
Aegis-Dawn,354,18.2,0.1854,ok,136780.52
Aegis-Dawn,355,19.8,0.2025,ok,136012.947
Aegis-Dawn,356,28.8,0.2939,ok,159142.588
Aegis-Dawn,357,49.8,0.5078,ok,299933.55
Aegis-Dawn,358,56.8,0.5798,ok,399353.96
Aegis-Dawn,359,23.9,0.2437,ok,150211.35
Aegis-Dawn,360,24.5,0.2504,ok,145282.882
Aegis-Dawn,361,56.1,0.572,ok,386741.593
Aegis-Dawn,362,47.5,0.4851,ok,277764.243
Aegis-Dawn,363,40.5,0.4135,ok,
Aegis-Dawn,364,6.7,0.068,ok,119025.817
Aegis-Dawn,365,11.0,0.1126,ok,122130.214
Aegis-Dawn,366,32.8,0.3344,ok,175451.283
Aegis-Dawn,367,43.2,0.4407,ok,240264.199
Aegis-Dawn,368,36.2,0.3697,ok,195743.187
Aegis-Dawn,369,17.1,0.1746,ok,131509.899
Aegis-Dawn,370,76.3,0.7787,ok,1085287.032
Aegis-Dawn,371,20.7,0.2114,ok,142355.132
Aegis-Dawn,372,27.3,0.2782,ok,161698.132
Aegis-Dawn,373,14.8,0.1513,ok,126831.533
Aegis-Dawn,374,14.8,0.1508,ok,127674.533
Aegis-Dawn,375,9.4,0.0958,ok,124705.308
Aegis-Dawn,376,40.8,0.4162,ok,222257.29
Aegis-Dawn,377,58.1,0.5924,ok,421608.68
Aegis-Dawn,378,18.4,0.1878,ok,134306.168
Aegis-Dawn,379,5.4,0.0556,ok,116316.138
Aegis-Dawn,380,13.5,0.1375,ok,124360.147
Aegis-Dawn,381,76.2,0.7777,ok,1081675.252
Aegis-Dawn,382,39.4,0.4022,ok,
Aegis-Dawn,383,12.1,0.1231,ok,122355.96
Aegis-Dawn,384,,0.1635,ok,129749.76
Aegis-Dawn,385,37.5,0.3827,ok,199791.33
Aegis-Dawn,386,15.8,0.1612,ok,124092.858
Aegis-Dawn,387,5.3,0.0541,ok,116157.337
Aegis-Dawn,388,17.8,0.1817,ok,133111.657
Aegis-Dawn,389,55.9,0.5701,ok,386598.85
Aegis-Dawn,390,29.6,0.3018,ok,166856.139
Aegis-Dawn,391,52.9,0.5397,ok,343556.934
Aegis-Dawn,392,23.6,0.2403,ok,144296.404
Aegis-Dawn,393,19.1,0.195,ok,130340.907
Aegis-Dawn,394,36.4,0.3711,ok,197277.756
Aegis-Dawn,395,23.9,0.2443,ok,
Aegis-Dawn,396,16.3,0.1666,ok,
Aegis-Dawn,397,36.2,0.369,ok,193514.056
Aegis-Dawn,398,30.0,0.3058,ok,163863.671
Aegis-Dawn,399,,0.112,ok,123126.865
Aegis-Dawn,400,16.2,0.1658,ok,127094.51
Aegis-Dawn,401,27.9,0.2843,ok,157142.075
Aegis-Dawn,402,24.1,0.2457,ok,146439.122
Aegis-Dawn,403,18.9,0.1933,ok,133233.621
Aegis-Dawn,404,44.6,0.4552,ok,247453.998
Aegis-Dawn,405,42.9,0.4382,ok,236992.462
Aegis-Dawn,406,59.6,0.6077,ok,454857.853
Aegis-Dawn,407,41.9,0.4276,ok,231374.518
Aegis-Dawn,408,34.3,0.3502,ok,187414.553
Aegis-Dawn,409,23.9,0.2444,ok,145997.935
Aegis-Dawn,410,13.5,0.1377,ok,128991.677
Aegis-Dawn,411,26.9,0.2741,ok,157280.372
Aegis-Dawn,412,43.6,0.4452,ok,245829.333
Aegis-Dawn,413,35.7,0.3646,ok,189066.773
Aegis-Dawn,414,17.5,0.1784,ok,128986.82
Aegis-Dawn,415,49.5,0.5049,ok,297686.159
Aegis-Dawn,416,54.2,0.553,ok,361875.275
Aegis-Dawn,417,41.1,0.4195,ok,226825.828
Aegis-Dawn,418,28.9,0.2953,ok,162636.534
Aegis-Dawn,419,35.1,0.3584,ok,189701.747
Aegis-Dawn,420,46.7,0.4764,ok,271883.048
Aegis-Dawn,421,51.6,0.5269,ok,
Aegis-Dawn,422,52.0,0.5307,ok,331474.682
Aegis-Dawn,423,28.1,0.2865,ok,158644.523
Aegis-Dawn,424,19.6,0.1997,ok,136022.203
Aegis-Dawn,425,32.1,0.3279,ok,177984.994
Aegis-Dawn,426,14.6,0.1493,ok,130267.034
Aegis-Dawn,427,29.7,0.3032,ok,161622.0
Aegis-Dawn,428,69.2,0.7061,ok,713039.825
Aegis-Dawn,429,6.9,0.07,ok,122803.832
Aegis-Dawn,430,40.5,0.4131,ok,216401.5
Aegis-Dawn,431,41.3,0.4217,ok,226912.732
Aegis-Dawn,432,56.6,0.5777,ok,401001.313
Aegis-Dawn,433,6.2,0.0636,ok,122286.595
Aegis-Dawn,434,17.4,0.1773,ok,133082.547
Aegis-Dawn,435,6.0,0.0614,ok,114629.877
Aegis-Dawn,436,36.8,0.3757,ok,
Aegis-Dawn,437,24.0,0.2446,ok,142734.303
Aegis-Dawn,438,33.3,0.3402,ok,177266.326
Aegis-Dawn,439,33.5,0.3421,ok,183341.692
Aegis-Dawn,440,74.6,0.7617,ok,983504.91
Aegis-Dawn,441,30.8,0.314,ok,170318.705
Aegis-Dawn,442,39.0,0.3975,ok,209221.449
Aegis-Dawn,443,47.8,0.4875,ok,279548.347
Aegis-Dawn,444,14.6,0.1485,ok,128848.475
Aegis-Dawn,445,17.1,0.1747,ok,132038.499
Aegis-Dawn,446,29.7,0.3035,ok,166361.366
Aegis-Dawn,447,51.4,0.5245,ok,321156.084
Aegis-Dawn,448,23.7,0.242,ok,146660.937
Aegis-Dawn,449,43.2,0.4404,ok,238145.211
Aegis-Dawn,450,30.8,0.314,ok,168261.978
Aegis-Dawn,451,71.9,0.7341,ok,834342.494
Aegis-Dawn,452,8.2,0.0835,ok,118439.474
Aegis-Dawn,453,20.8,0.2122,ok,140340.266
Aegis-Dawn,454,50.7,0.5176,ok,318790.677
Aegis-Dawn,455,31.9,0.3255,ok,173843.976
Aegis-Dawn,456,35.4,0.3612,ok,191403.282
Aegis-Dawn,457,34.6,0.353,ok,184715.254
Aegis-Dawn,458,25.6,0.2613,ok,152534.49
Aegis-Dawn,459,35.8,0.3657,ok,194351.637
Aegis-Dawn,460,4.9,0.0503,ok,122100.698
Aegis-Dawn,461,67.9,0.693,ok,668681.445
Aegis-Dawn,462,8.9,0.0912,ok,121173.703
Aegis-Dawn,463,,0.0351,ok,117375.07
Aegis-Dawn,464,42.9,0.4381,ok,238085.547
Aegis-Dawn,465,68.2,0.6957,ok,681879.942
Aegis-Dawn,466,22.2,0.2262,ok,145520.97
Aegis-Dawn,467,26.7,0.2727,ok,154074.3
Aegis-Dawn,468,48.5,0.4953,ok,
Aegis-Dawn,469,31.6,0.3228,ok,167890.697
Aegis-Dawn,470,,0.309,ok,168294.912
Aegis-Dawn,471,37.1,0.3781,ok,199018.3
Aegis-Dawn,472,13.5,0.1375,ok,126696.9
Aegis-Dawn,473,18.7,0.191,ok,132788.974
