link_id,tick,self_reported_latency_ms,measured_latency_ms
Aegis-Dawn,138,134459.04,132217.762
Aegis-Dawn,139,190311.417,198973.057
Aegis-Dawn,140,299713.543,290038.31
Aegis-Dawn,141,,117452.388
Aegis-Dawn,142,323510.066,339732.082
Aegis-Dawn,143,235855.996,229298.046
Aegis-Dawn,144,216355.628,222776.751
Aegis-Dawn,145,170339.427,165068.375
Aegis-Dawn,146,214576.088,221266.084
Aegis-Dawn,147,160935.08,157501.527
Aegis-Dawn,148,246472.045,245569.272
Aegis-Dawn,149,165627.098,158602.932
Aegis-Dawn,150,144092.942,141633.033
Aegis-Dawn,151,179181.125,181309.034
Aegis-Dawn,152,199255.021,194074.938
Aegis-Dawn,153,137377.536,133637.17
Aegis-Dawn,154,124471.365,126936.741
Aegis-Dawn,155,151778.449,158580.389
Aegis-Dawn,156,169903.678,170701.266
Aegis-Dawn,157,409350.534,394145.334
Aegis-Dawn,158,182471.639,180965.483
Aegis-Dawn,159,212113.464,213201.58
Aegis-Dawn,160,,132055.536
Aegis-Dawn,161,135312.105,133560.477
Aegis-Dawn,162,181009.496,175004.778
Aegis-Dawn,163,115003.167,117475.555
Aegis-Dawn,164,155091.219,152428.677
Aegis-Dawn,165,219579.781,226600.203
Aegis-Dawn,166,151826.578,145155.968
Aegis-Dawn,167,274386.521,287373.903
Aegis-Dawn,168,118667.796,120360.388
Aegis-Dawn,169,117594.863,123713.164
Aegis-Dawn,170,169769.122,166066.628
Aegis-Dawn,171,117979.745,121228.224
Aegis-Dawn,172,290279.056,298897.316
Aegis-Dawn,173,297115.196,308962.427
Aegis-Dawn,174,196163.468,188468.53
Aegis-Dawn,175,353093.136,141588.2
Aegis-Dawn,176,174379.291,177017.152
Aegis-Dawn,177,293454.826,291470.244
Aegis-Dawn,178,120659.098,119067.958
Aegis-Dawn,179,257658.677,254722.266
Aegis-Dawn,180,174609.549,174621.566
Aegis-Dawn,181,268243.456,277246.251
Aegis-Dawn,182,116315.534,121846.896
Aegis-Dawn,183,132114.098,128645.924
Aegis-Dawn,184,134337.2,134243.653
Aegis-Dawn,185,124628.359,128787.999
Aegis-Dawn,186,156775.655,160026.148
Aegis-Dawn,187,140210.114,144882.921
Aegis-Dawn,188,208203.699,217467.357
Aegis-Dawn,189,306819.879,294410.308
Aegis-Dawn,190,194193.703,197162.778
Aegis-Dawn,191,126413.64,120681.936
Aegis-Dawn,192,180086.627,173266.239
Aegis-Dawn,193,194851.067,202552.578
Aegis-Dawn,194,161868.018,157526.792
Aegis-Dawn,195,222166.689,221660.304
Aegis-Dawn,196,168257.068,172999.162
Aegis-Dawn,197,119273.806,123972.776
Aegis-Dawn,198,137183.9,131906.305
Aegis-Dawn,199,123977.723,119810.001
Aegis-Dawn,200,119870.53,120287.636
Aegis-Dawn,201,116928.764,121169.034
Aegis-Dawn,202,128934.908,131894.724
Aegis-Dawn,203,139832.613,138689.086
Aegis-Dawn,204,129091.504,128799.093
Aegis-Dawn,205,171036.814,175866.129
Aegis-Dawn,206,161243.002,168238.177
Aegis-Dawn,207,190144.227,198444.335
Aegis-Dawn,208,182828.455,191140.497
Aegis-Dawn,209,243489.74,253731.665
Aegis-Dawn,210,358859.622,121044.392
Aegis-Dawn,211,138549.896,136647.255
Aegis-Dawn,212,135304.803,140006.645
Aegis-Dawn,213,138940.355,141591.107
Aegis-Dawn,214,173589.364,169317.24
Aegis-Dawn,215,122216.53,123513.441
Aegis-Dawn,216,212993.79,212053.477
Aegis-Dawn,217,139051.896,132614.186
Aegis-Dawn,218,295185.558,288753.768
Aegis-Dawn,219,206416.015,198236.249
Aegis-Dawn,220,,116140.639
Aegis-Dawn,221,158891.619,152414.306
Aegis-Dawn,222,167643.16,176461.148
Aegis-Dawn,223,132446.387,138757.012
Aegis-Dawn,224,135289.586,129254.229
Aegis-Dawn,225,273539.834,274646.289
Aegis-Dawn,226,121683.203,119881.276
Aegis-Dawn,227,167467.006,175075.774
Aegis-Dawn,228,127788.053,123807.143
Aegis-Dawn,229,121445.07,127730.136
Aegis-Dawn,230,823640.856,805187.586
Aegis-Dawn,231,132075.194,128843.829
Aegis-Dawn,232,133089.087,131547.181
Aegis-Dawn,233,128553.117,133461.536
Aegis-Dawn,234,133170.344,127008.278
Aegis-Dawn,235,124308.707,121633.008
Aegis-Dawn,236,160824.805,153523.116
Aegis-Dawn,237,610892.275,600004.048
Aegis-Dawn,238,171605.507,175491.753
Aegis-Dawn,239,116725.241,119967.408
Aegis-Dawn,240,262661.008,260227.367
Aegis-Dawn,241,149089.688,156712.036
Aegis-Dawn,242,246255.202,237471.858
Aegis-Dawn,243,233477.669,241567.194
Aegis-Dawn,244,377292.768,369368.435
Aegis-Dawn,245,,172342.868
Aegis-Dawn,246,283450.32,294356.712
Aegis-Dawn,247,171283.92,168942.656
Aegis-Dawn,248,,121363.887
Aegis-Dawn,249,383513.441,376621.966
Aegis-Dawn,250,256752.129,255587.99
Aegis-Dawn,251,223679.014,224662.54
Aegis-Dawn,252,139948.468,138948.375
Aegis-Dawn,253,136192.71,137393.211
Aegis-Dawn,254,215644.227,127591.925
Aegis-Dawn,255,121332.758,122368.11
Aegis-Dawn,256,271922.108,279536.913
Aegis-Dawn,257,122611.34,120874.361
Aegis-Dawn,258,73637.011,175664.666
Aegis-Dawn,259,157101.982,164995.215
Aegis-Dawn,260,157609.35,159809.98
Aegis-Dawn,261,131822.455,129016.118
Aegis-Dawn,262,318031.07,326995.345
Aegis-Dawn,263,507457.319,491171.937
Aegis-Dawn,264,122873.588,123823.025
Aegis-Dawn,265,,169685.407
Aegis-Dawn,266,144721.421,139485.359
Aegis-Dawn,267,130408.4,134522.079
Aegis-Dawn,268,401943.695,404483.844
Aegis-Dawn,269,119439.028,121229.216
Aegis-Dawn,270,134782.429,133416.206
Aegis-Dawn,271,177765.647,172982.074
Aegis-Dawn,272,334587.082,335748.932
Aegis-Dawn,273,,162045.207
Aegis-Dawn,274,129890.911,130489.334
Aegis-Dawn,275,160422.402,153026.242
Aegis-Dawn,276,141022.706,139725.134
Aegis-Dawn,277,155675.481,154072.897
Aegis-Dawn,278,118189.387,124129.714
Aegis-Dawn,279,405569.02,418421.276
Aegis-Dawn,280,256026.96,246901.056
Aegis-Dawn,281,146544.272,140072.103
Aegis-Dawn,282,148513.878,153929.547
Aegis-Dawn,283,164774.31,171481.744
Aegis-Dawn,284,122684.727,121656.996
Aegis-Dawn,285,144069.914,142603.422
Aegis-Dawn,286,112884.591,114643.99
Aegis-Dawn,287,311056.05,298169.932
Aegis-Dawn,288,157964.323,153702.269
Aegis-Dawn,289,199616.016,198934.577
Aegis-Dawn,290,127245.975,125492.778
Aegis-Dawn,291,141654.639,144496.388
Aegis-Dawn,292,134713.663,139774.922
Aegis-Dawn,293,247104.226,240589.79
Aegis-Dawn,294,36031.844,117803.396
Aegis-Dawn,295,272953.19,283938.764
Aegis-Dawn,296,307950.453,321489.167
Aegis-Dawn,297,302735.265,309191.507
Aegis-Dawn,298,131375.312,127214.076
Aegis-Dawn,299,168145.733,166439.537
Aegis-Dawn,300,176377.806,178908.921
Aegis-Dawn,301,,118833.053
Aegis-Dawn,302,142986.554,142061.112
Aegis-Dawn,303,224995.881,218449.708
Aegis-Dawn,304,122362.637,117217.132
Aegis-Dawn,305,162222.44,157290.536
Aegis-Dawn,306,156327.924,153643.907
Aegis-Dawn,307,505349.607,487421.731
Aegis-Dawn,308,154003.495,149982.895
Aegis-Dawn,309,130192.485,133395.367
Aegis-Dawn,310,485078.817,477071.49
Aegis-Dawn,311,131704.978,137841.012
Aegis-Dawn,312,153415.05,157669.681
Aegis-Dawn,313,115007.251,118213.866
Aegis-Dawn,314,157297.372,162472.451
Aegis-Dawn,315,122452.898,124732.709
Aegis-Dawn,316,118561.401,121203.271
Aegis-Dawn,317,739630.299,766594.692
Aegis-Dawn,318,127142.755,121531.366
Aegis-Dawn,319,132595.593,136700.703
Aegis-Dawn,320,118848.929,119892.534
Aegis-Dawn,321,250885.109,241235.769
Aegis-Dawn,322,136309.15,134220.967
Aegis-Dawn,323,249247.952,244340.605
Aegis-Dawn,324,494095.345,470797.251
Aegis-Dawn,325,248528.056,239921.407
Aegis-Dawn,326,773762.787,800211.699
Aegis-Dawn,327,203970.114,204334.569
Aegis-Dawn,328,121571.983,121516.374
Aegis-Dawn,329,111604.342,116523.176
Aegis-Dawn,330,449975.915,445993.084
Aegis-Dawn,331,173254.688,173661.282
Aegis-Dawn,332,175753.893,170035.715
Aegis-Dawn,333,116775.34,117863.88
Aegis-Dawn,334,134131.755,132997.254
Aegis-Dawn,335,167360.959,170626.548
Aegis-Dawn,336,266416.854,272531.715
Aegis-Dawn,337,173218.049,168766.288
Aegis-Dawn,338,151099.288,155810.804
Aegis-Dawn,339,429369.646,449844.615
Aegis-Dawn,340,121574.383,121916.925
Aegis-Dawn,341,138822.664,141505.553
Aegis-Dawn,342,117910.161,120308.819
Aegis-Dawn,343,152661.638,157168.6
Aegis-Dawn,344,139748.342,133100.752
Aegis-Dawn,345,467257.276,461390.089
Aegis-Dawn,346,129635.29,125549.377
Aegis-Dawn,347,120575.758,126856.22
Aegis-Dawn,348,146851.832,144161.054
Aegis-Dawn,349,118494.633,121211.415
Aegis-Dawn,350,139051.639,133138.666
Aegis-Dawn,351,149814.756,156215.849
Aegis-Dawn,352,147473.92,144296.906
Aegis-Dawn,353,132749.713,131504.941
Aegis-Dawn,354,133628.977,131605.456
Aegis-Dawn,355,199496.487,198363.251
Aegis-Dawn,356,127869.124,128290.402
Aegis-Dawn,357,197321.399,199649.303
Aegis-Dawn,358,119482.339,122431.338
Aegis-Dawn,359,127998.59,132321.57
Aegis-Dawn,360,416331.048,425487.454
Aegis-Dawn,361,151070.443,149780.687
Aegis-Dawn,362,565203.742,576761.481
Aegis-Dawn,363,161488.877,153877.413
Aegis-Dawn,364,229640.102,219861.149
Aegis-Dawn,365,187537.143,181540.66
Aegis-Dawn,366,161515.251,163085.793
Aegis-Dawn,367,148195.845,154513.356
Aegis-Dawn,368,223812.251,231947.61
Aegis-Dawn,369,160836.399,168786.273
Aegis-Dawn,370,125988.753,123360.524
Aegis-Dawn,371,,120402.749
Aegis-Dawn,372,120401.818,124165.009
Aegis-Dawn,373,127649.3,125889.022
Aegis-Dawn,374,204451.945,214200.62
Aegis-Dawn,375,205256.006,210391.649
Aegis-Dawn,376,230012.288,226263.345
Aegis-Dawn,377,,331255.434
Aegis-Dawn,378,151730.291,155219.514
Aegis-Dawn,379,191825.415,198931.487
Aegis-Dawn,380,149581.957,146284.115
Aegis-Dawn,381,179541.276,178657.038
Aegis-Dawn,382,138840.935,134488.12
Aegis-Dawn,383,249230.179,251888.672
Aegis-Dawn,384,123428.237,129405.605
Aegis-Dawn,385,206070.076,199540.847
Aegis-Dawn,386,193994.376,189124.474
Aegis-Dawn,387,196473.052,205159.568
Aegis-Dawn,388,252304.399,250605.703
Aegis-Dawn,389,125231.029,129641.808
Aegis-Dawn,390,168528.379,165310.537
Aegis-Dawn,391,,122803.844
Aegis-Dawn,392,143498.66,145953.848
Aegis-Dawn,393,188775.863,184068.77
Aegis-Dawn,394,236393.092,242867.094
Aegis-Dawn,395,129027.838,130694.613
Aegis-Dawn,396,148825.635,151883.905
Aegis-Dawn,397,124051.635,127592.961
Aegis-Dawn,398,276591.323,285081.67
Aegis-Dawn,399,134638.218,135317.273
Aegis-Dawn,400,224418.104,231719.734
Aegis-Dawn,401,128666.632,129196.302
Aegis-Dawn,402,138938.683,140857.726
Aegis-Dawn,403,202787.419,209609.298
Aegis-Dawn,404,200933.437,194377.465
Aegis-Dawn,405,129900.869,131182.727
Aegis-Dawn,406,139537.092,141570.883
Aegis-Dawn,407,129235.644,133596.802
Aegis-Dawn,408,120577.258,117938.921
Aegis-Dawn,409,220746.934,220123.903
Aegis-Dawn,410,139612.315,140752.015
Aegis-Dawn,411,360499.907,350568.431
Aegis-Dawn,412,184795.832,192697.623
Aegis-Dawn,413,128114.214,123207.054
Aegis-Dawn,414,194858.03,187346.74
Aegis-Dawn,415,160280.456,155079.551
Aegis-Dawn,416,171019.685,168974.225
Aegis-Dawn,417,126474.685,127670.405
Aegis-Dawn,418,139563.208,136187.343
Aegis-Dawn,419,195627.035,203220.326
Aegis-Dawn,420,246152.792,247004.14
Aegis-Dawn,421,189946.96,186416.543
Aegis-Dawn,422,127858.726,127414.581
Aegis-Dawn,423,114791.803,118187.31
Aegis-Dawn,424,114666.8,117776.768
Aegis-Dawn,425,123206.721,126396.546
Aegis-Dawn,426,170650.446,168824.207
Aegis-Dawn,427,135179.759,135111.332
Aegis-Dawn,428,121441.618,124149.009
Aegis-Dawn,429,309999.814,310247.567
Aegis-Dawn,430,227806.382,218492.737
Aegis-Dawn,431,129250.015,126406.316
Aegis-Dawn,432,133386.675,137088.12
Aegis-Dawn,433,141071.9,134922.18
Aegis-Dawn,434,146117.001,153248.291
Aegis-Dawn,435,128983.835,123597.238
Aegis-Dawn,436,128611.25,125797.352
Aegis-Dawn,437,142667.386,136024.701
Aegis-Dawn,438,139671.186,133326.379
Aegis-Dawn,439,141614.799,135511.197
Aegis-Dawn,440,150555.885,153132.039
Aegis-Dawn,441,71873.644,124806.971
Aegis-Dawn,442,239719.954,247027.05
Aegis-Dawn,443,165283.28,158653.87
Aegis-Dawn,444,126084.772,125444.436
Aegis-Dawn,445,560803.067,569521.961
Aegis-Dawn,446,241371.108,232489.284
Aegis-Dawn,447,124449.126,122907.354
Aegis-Dawn,448,,125347.176
Aegis-Dawn,449,137088.96,137371.36
Aegis-Dawn,450,125684.954,130895.678
Aegis-Dawn,451,172726.576,177814.631
Aegis-Dawn,452,144605.464,142246.618
Aegis-Dawn,453,233574.779,230573.668
Aegis-Dawn,454,127905.34,128865.732
Aegis-Dawn,455,399202.688,403708.572
Aegis-Dawn,456,218819.587,220119.956
Aegis-Dawn,457,165080.155,167249.76
Aegis-Dawn,458,126112.98,122132.644
Aegis-Dawn,459,160792.45,167928.452
Aegis-Dawn,460,162696.286,157442.862
Aegis-Dawn,461,113876.146,117830.106
Aegis-Dawn,462,178018.298,177079.14
Aegis-Dawn,463,120532.944,120427.38
Aegis-Dawn,464,135302.17,137422.979
Aegis-Dawn,465,140432.078,134752.787
Aegis-Dawn,466,184087.728,188906.314
Aegis-Dawn,467,137701.028,143273.633
Aegis-Dawn,468,124013.078,126592.874
Aegis-Dawn,469,204281.724,194584.606
Aegis-Dawn,470,119236.749,118859.78
Aegis-Dawn,471,457992.992,256586.821
Aegis-Dawn,472,187310.888,181771.503
Aegis-Dawn,473,,122451.807
Aegis-Dawn,474,410397.57,411389.674
Aegis-Dawn,475,269955.619,259099.209
Aegis-Dawn,476,120269.087,123311.836
Aegis-Dawn,477,164044.359,163814.352
Aegis-Dawn,478,,128687.602
Aegis-Dawn,479,120174.231,119619.55
Aegis-Dawn,480,228888.08,229351.065
Aegis-Dawn,481,145069.22,141067.267
Aegis-Dawn,482,140937.981,136309.276
Aegis-Dawn,483,208819.361,202659.307
Aegis-Dawn,484,149214.397,152649.655
Aegis-Dawn,485,124394.384,124531.813
Aegis-Dawn,486,272459.628,132578.904
Aegis-Dawn,487,,348408.278
Aegis-Dawn,488,284094.728,271739.773
Aegis-Dawn,489,153780.671,152119.531
Aegis-Dawn,490,376791.443,380373.041
Aegis-Dawn,491,164138.06,166653.908
Aegis-Dawn,492,234443.798,227163.248
Aegis-Dawn,493,121703.842,121020.8
Aegis-Dawn,494,188712.939,187023.275
Aegis-Dawn,495,293752.641,280326.494
Aegis-Dawn,496,154499.638,155011.485
Aegis-Dawn,497,120320.17,123853.159
Aegis-Dawn,498,134409.866,138761.12
Aegis-Dawn,499,131596.408,131411.497
Aegis-Elysium,0,298319.258,461153.363
Aegis-Elysium,1,175618.875,178458.136
Aegis-Elysium,2,226948.974,218839.33
Aegis-Elysium,3,178179.719,250900.597
Aegis-Elysium,4,,225739.144
Aegis-Elysium,5,180755.652,317062.244
Aegis-Elysium,6,,174261.046
Aegis-Elysium,7,141363.899,228819.86
Aegis-Elysium,8,80054.889,159750.863
Aegis-Elysium,9,82567.523,199184.398
Aegis-Elysium,10,235751.796,236941.128
Aegis-Elysium,11,95947.812,166728.59
Aegis-Elysium,12,120648.779,212354.91
Aegis-Elysium,13,181208.663,187086.537
Aegis-Elysium,14,80962.683,152278.006
Aegis-Elysium,15,139334.325,195839.924
Aegis-Elysium,16,445937.695,829302.975
Aegis-Elysium,17,155189.087,288866.775
Aegis-Elysium,18,423102.072,412425.803
Aegis-Elysium,19,100827.181,188361.946
Aegis-Elysium,20,146590.452,213869.055
Aegis-Elysium,21,128027.08,219032.495
Aegis-Elysium,22,99954.132,162977.446
Aegis-Elysium,23,146639.417,251539.313
Aegis-Elysium,24,93971.488,152333.123
Aegis-Elysium,25,134355.804,259384.124
Aegis-Elysium,26,275638.096,489484.941
Aegis-Elysium,27,96898.878,163017.001
Aegis-Elysium,28,110117.253,163968.992
Aegis-Elysium,29,187548.743,182153.56
Aegis-Elysium,30,95439.966,151807.01
Aegis-Elysium,31,175245.26,169275.084
Aegis-Elysium,32,118818.886,199750.869
Aegis-Elysium,33,111994.298,162242.782
Aegis-Elysium,34,232432.39,225561.764
Aegis-Elysium,35,136481.298,201498.868
Aegis-Elysium,36,121344.275,186764.518
Aegis-Elysium,37,146864.984,306845.507
Aegis-Elysium,38,484597.128,920113.533
Aegis-Elysium,39,257153.24,258112.854
Aegis-Elysium,40,232670.78,224692.81
Aegis-Elysium,41,174125.529,317396.84
Aegis-Elysium,42,326221.341,329325.209
Aegis-Elysium,43,180403.334,365191.335
Aegis-Elysium,44,119406.144,217455.227
Aegis-Elysium,45,154221.348,159754.015
Aegis-Elysium,46,222423.391,214220.049
Aegis-Elysium,47,93420.464,172125.73
Aegis-Elysium,48,89192.387,195770.658
Aegis-Elysium,49,107297.169,177906.108
Aegis-Elysium,50,171958.168,168126.483
Aegis-Elysium,51,168734.616,272725.99
Aegis-Elysium,52,148196.706,218826.087
Aegis-Elysium,53,,172781.994
Aegis-Elysium,54,207869.472,217447.615
Aegis-Elysium,55,106272.918,160377.211
Aegis-Elysium,56,171538.92,164264.081
Aegis-Elysium,57,119142.007,214290.748
Aegis-Elysium,58,180020.969,172661.638
Aegis-Elysium,59,98777.927,170664.831
Aegis-Elysium,60,88685.553,154592.374
Aegis-Elysium,61,126674.333,251036.048
Aegis-Elysium,62,167825.887,161990.125
Aegis-Elysium,63,204928.31,197859.891
Aegis-Elysium,64,124533.752,225597.987
Aegis-Elysium,65,251179.476,261147.168
Aegis-Elysium,66,153145.552,153296.536
Aegis-Elysium,67,190701.26,182433.952
Aegis-Elysium,68,70305.203,170206.18
Aegis-Elysium,69,85037.079,175510.251
Aegis-Elysium,70,110405.812,222680.037
Aegis-Elysium,71,183868.959,296732.474
Aegis-Elysium,72,390852.576,380588.126
Aegis-Elysium,73,89713.539,179005.017
Aegis-Elysium,74,113039.246,191065.896
Aegis-Elysium,75,404215.561,592360.546
Aegis-Elysium,76,137816.208,293291.043
Aegis-Elysium,77,,167384.017
Aegis-Elysium,78,92504.821,160790.432
Aegis-Elysium,79,140477.289,201872.731
Aegis-Elysium,80,229158.121,221273.001
Aegis-Elysium,81,,160121.31
Aegis-Elysium,82,100955.134,185803.242
Aegis-Elysium,83,212789.754,219645.866
Aegis-Elysium,84,107336.418,156417.802
Aegis-Elysium,85,103791.793,159823.777
Aegis-Elysium,86,152318.279,154543.08
Aegis-Elysium,87,149417.014,156930.715
Aegis-Elysium,88,155132.562,246965.282
Aegis-Elysium,89,309529.942,359634.597
Aegis-Elysium,90,233246.44,223899.364
Aegis-Elysium,91,147236.238,208701.661
Aegis-Elysium,92,87738.575,161033.205
Aegis-Elysium,93,676690.015,670821.371
Aegis-Elysium,94,410529.671,396117.066
Aegis-Elysium,95,118034.42,190615.924
Aegis-Elysium,96,84481.645,153281.158
Aegis-Elysium,97,249375.804,481093.815
Aegis-Elysium,98,107390.826,169886.779
Aegis-Elysium,99,431789.956,643874.872
Aegis-Elysium,100,240868.394,237475.676
Aegis-Elysium,101,178204.011,310563.628
Aegis-Elysium,102,130013.067,231886.381
Aegis-Elysium,103,107524.494,158949.993
Aegis-Elysium,104,96371.63,156203.658
Aegis-Elysium,105,82387.492,221925.798
Aegis-Elysium,106,85705.651,157294.858
Aegis-Elysium,107,409711.058,404354.369
Aegis-Elysium,108,80453.727,156046.845
Aegis-Elysium,109,90282.895,159632.234
Aegis-Elysium,110,161751.464,156139.184
Aegis-Elysium,111,261065.507,544009.227
Aegis-Elysium,112,353559.598,341854.948
Aegis-Elysium,113,408370.788,405769.198
Aegis-Elysium,114,156489.011,259677.184
Aegis-Elysium,115,80453.397,157288.008
Aegis-Elysium,116,303720.917,725518.552
Aegis-Elysium,117,95484.664,170617.143
Aegis-Elysium,118,124270.324,220827.614
Aegis-Elysium,119,128272.674,232611.502
Aegis-Elysium,120,70361.492,167388.239
Aegis-Elysium,121,174274.572,285622.536
Aegis-Elysium,122,81111.291,161625.322
Aegis-Elysium,123,100118.507,172035.662
Aegis-Elysium,124,101315.972,164408.726
Aegis-Elysium,125,362644.23,582764.392
Aegis-Elysium,126,173524.878,228978.274
Aegis-Elysium,127,137120.492,175100.48
Aegis-Elysium,128,463873.966,487286.57
Aegis-Elysium,129,188230.59,322804.171
Aegis-Elysium,130,96489.994,160175.203
Aegis-Elysium,131,164404.435,221450.912
Aegis-Elysium,132,101534.485,161508.598
Aegis-Elysium,133,333072.434,320376.571
Aegis-Elysium,134,285529.835,516035.449
Aegis-Elysium,135,69668.884,158182.513
Aegis-Elysium,136,94332.561,151909.09
Aegis-Elysium,137,124768.35,205025.592
Aegis-Elysium,138,133123.839,244585.318
Aegis-Elysium,139,146775.699,302664.441
Aegis-Elysium,140,77660.623,159817.33
Aegis-Elysium,141,83110.469,160018.696
Aegis-Elysium,142,337211.847,470561.547
Aegis-Elysium,143,144666.549,297391.304
Aegis-Elysium,144,109310.604,159505.389
Aegis-Elysium,145,119435.105,188962.245
Aegis-Elysium,146,204277.473,400658.557
Aegis-Elysium,147,180974.776,322497.483
Aegis-Elysium,148,191911.508,190602.123
Aegis-Elysium,149,115279.71,198138.539
Aegis-Elysium,150,179203.529,185703.113
Aegis-Elysium,151,137578.761,226711.729
Aegis-Elysium,152,203762.622,339491.258
Aegis-Elysium,153,131036.057,188662.454
Aegis-Elysium,154,,348725.774
Aegis-Elysium,155,114013.893,192854.468
Aegis-Elysium,156,104132.353,189075.56
Aegis-Elysium,157,106761.736,165053.643
Aegis-Elysium,158,,170430.61
Aegis-Elysium,159,222610.849,361400.429
Aegis-Elysium,160,158609.542,160868.349
Aegis-Elysium,161,638112.332,1298309.069
Aegis-Elysium,162,198669.051,396508.136
Aegis-Elysium,163,419151.337,537131.65
Aegis-Elysium,164,76590.675,154938.595
Aegis-Elysium,165,147826.261,267451.214
Aegis-Elysium,166,168926.664,173765.294
Aegis-Elysium,167,,277614.626
Aegis-Elysium,168,173501.507,175521.119
Aegis-Elysium,169,460730.532,665315.692
Aegis-Elysium,170,184950.405,317970.009
Aegis-Elysium,171,118422.326,176008.721
Aegis-Elysium,172,217744.196,295629.712
Aegis-Elysium,173,120828.459,243638.901
Aegis-Elysium,174,106746.352,158603.87
Aegis-Elysium,175,172371.902,177875.671
Aegis-Elysium,176,98447.765,178999.731
Aegis-Elysium,177,169337.292,162932.417
Aegis-Elysium,178,276618.272,284613.964
Aegis-Elysium,179,98265.636,155263.626
Aegis-Elysium,180,176509.117,253260.342
Aegis-Elysium,181,136852.692,224700.305
Aegis-Elysium,182,184694.161,194395.072
Aegis-Elysium,183,446437.334,696612.665
Aegis-Elysium,184,120929.561,218081.045
Aegis-Elysium,185,183061.011,256313.524
Aegis-Elysium,186,395640.291,614937.517
Aegis-Elysium,187,168080.307,164642.272
Aegis-Elysium,188,214504.38,210705.522
Aegis-Elysium,189,289763.112,435824.735
Aegis-Elysium,190,108087.091,201956.238
Aegis-Elysium,191,124324.267,209051.09
Aegis-Elysium,192,113824.602,205283.825
Aegis-Elysium,193,145185.756,231944.505
Aegis-Elysium,194,152312.544,153750.753
Aegis-Elysium,195,382402.991,639027.936
Aegis-Elysium,196,151793.042,151620.446
Aegis-Elysium,197,92325.784,152964.59
Aegis-Elysium,198,120316.539,194189.019
Aegis-Elysium,199,138222.454,202141.04
Aegis-Elysium,200,89708.736,165904.108
Aegis-Elysium,201,119936.38,173671.695
Aegis-Elysium,202,182825.21,295844.602
Aegis-Elysium,203,114399.825,188827.495
Aegis-Elysium,204,272666.417,279845.065
Aegis-Elysium,205,,866168.083
Aegis-Elysium,206,165651.867,159844.732
Aegis-Elysium,207,1242740.247,1196682.25
Aegis-Elysium,208,184874.505,191021.37
Aegis-Elysium,209,94535.068,199263.411
Aegis-Elysium,210,154207.487,155503.775
Aegis-Elysium,211,623888.315,613376.984
Aegis-Elysium,212,127499.211,234142.215
Aegis-Elysium,213,730577.337,724466.358
Aegis-Elysium,214,814916.216,776469.79
Aegis-Elysium,215,99816.893,166352.8
Aegis-Elysium,216,163176.331,156405.798
Aegis-Elysium,217,123554.981,207369.143
Aegis-Elysium,218,96474.281,168887.302
