link_id,tick,traffic_share,jammed_flag
Caelum-Fenix,61,0.03507,False
Dawn-Elysium,61,0.0849,False
Dawn-Fenix,61,0.02404,False
Elysium-Fenix,61,0.0839,False
Aegis-Boreas,62,0.07252,False
Aegis-Dawn,62,0.03455,False
Aegis-Elysium,62,0.11923,False
Boreas-Dawn,62,0.10467,False
Boreas-Elysium,62,0.15003,False
Boreas-Fenix,62,0.13031,True
Caelum-Dawn,62,0.15462,True
Caelum-Elysium,62,0.00696,False
Caelum-Fenix,62,0.07175,False
Dawn-Elysium,62,0.07886,False
Dawn-Fenix,62,0.00782,False
Elysium-Fenix,62,0.06869,True
Aegis-Boreas,63,0.0256,False
Aegis-Dawn,63,0.01494,False
Aegis-Elysium,63,0.05103,False
Boreas-Dawn,63,0.03113,False
Boreas-Elysium,63,0.24929,False
Boreas-Fenix,63,0.00085,False
Caelum-Dawn,63,0.35138,False
Caelum-Elysium,63,0.0319,False
Caelum-Fenix,63,0.13972,False
Dawn-Elysium,63,0.0297,False
Dawn-Fenix,63,0.06467,False
Elysium-Fenix,63,0.00976,False
Aegis-Boreas,64,0.03759,False
Aegis-Dawn,64,0.07853,False
Aegis-Elysium,64,0.04174,False
Boreas-Dawn,64,0.03836,False
Boreas-Elysium,64,0.01729,False
Boreas-Fenix,64,,False
Caelum-Dawn,64,0.14669,False
Caelum-Elysium,64,0.08939,False
Caelum-Fenix,64,0.29648,False
Dawn-Elysium,64,0.05425,False
Dawn-Fenix,64,0.12597,False
Elysium-Fenix,64,0.05921,False
Aegis-Boreas,65,0.02925,False
Aegis-Dawn,65,0.08867,False
Aegis-Elysium,65,0.04498,False
Boreas-Dawn,65,0.0671,False
Boreas-Elysium,65,0.28041,False
Boreas-Fenix,65,0.19498,False
Caelum-Dawn,65,0.00497,False
Caelum-Elysium,65,0.00395,False
Caelum-Fenix,65,0.00213,False
Dawn-Elysium,65,0.13419,False
Dawn-Fenix,65,0.12215,False
Elysium-Fenix,65,0.02723,False
Aegis-Boreas,66,0.01495,False
Aegis-Dawn,66,0.01647,False
Aegis-Elysium,66,0.14057,False
Boreas-Dawn,66,0.08413,False
Boreas-Elysium,66,0.03217,False
Boreas-Fenix,66,0.27911,False
Caelum-Dawn,66,0.00465,False
Caelum-Elysium,66,,False
Caelum-Fenix,66,0.1527,True
Dawn-Elysium,66,0.04903,False
Dawn-Fenix,66,0.17026,False
Elysium-Fenix,66,0.00459,False
Aegis-Boreas,67,0.08878,False
Aegis-Dawn,67,0.01947,True
Aegis-Elysium,67,0.02972,False
Boreas-Dawn,67,0.00282,False
Boreas-Elysium,67,0.02783,False
Boreas-Fenix,67,0.15391,False
Caelum-Dawn,67,0.19857,False
Caelum-Elysium,67,0.28945,False
Caelum-Fenix,67,0.07192,False
Dawn-Elysium,67,0.03288,False
Dawn-Fenix,67,,False
Elysium-Fenix,67,0.01992,False
Aegis-Boreas,68,0.04785,False
Aegis-Dawn,68,,False
Aegis-Elysium,68,0.17526,False
Boreas-Dawn,68,0.00416,False
Boreas-Elysium,68,0.12752,False
Boreas-Fenix,68,0.05724,False
Caelum-Dawn,68,0.12844,False
Caelum-Elysium,68,0.14559,False
Caelum-Fenix,68,0.13669,False
Dawn-Elysium,68,0.00228,False
Dawn-Fenix,68,,False
Elysium-Fenix,68,0.05159,False
Aegis-Boreas,69,0.00666,False
Aegis-Dawn,69,,False
Aegis-Elysium,69,0.09272,False
Boreas-Dawn,69,0.03701,False
Boreas-Elysium,69,0.10704,False
Boreas-Fenix,69,0.01924,False
Caelum-Dawn,69,0.15418,True
Caelum-Elysium,69,0.05041,False
Caelum-Fenix,69,0.01564,False
Dawn-Elysium,69,0.12383,False
Dawn-Fenix,69,0.13602,False
Elysium-Fenix,69,0.22345,False
Aegis-Boreas,70,0.09816,False
Aegis-Dawn,70,0.0853,False
Aegis-Elysium,70,,False
Boreas-Dawn,70,0.08924,False
Boreas-Elysium,70,0.17592,False
Boreas-Fenix,70,3e-05,False
Caelum-Dawn,70,0.01111,False
Caelum-Elysium,70,,False
Caelum-Fenix,70,0.14073,False
Dawn-Elysium,70,0.03967,False
Dawn-Fenix,70,0.13426,False
Elysium-Fenix,70,0.03473,False
Aegis-Boreas,71,0.0531,True
Aegis-Dawn,71,0.10792,False
Aegis-Elysium,71,,False
Boreas-Dawn,71,0.03608,False
Boreas-Elysium,71,0.08273,False
Boreas-Fenix,71,0.08397,False
Caelum-Dawn,71,0.02205,False
Caelum-Elysium,71,0.32292,True
Caelum-Fenix,71,0.03924,False
Dawn-Elysium,71,0.01252,False
Dawn-Fenix,71,0.09185,False
Elysium-Fenix,71,0.03974,False
Aegis-Boreas,72,,False
Aegis-Dawn,72,0.10735,False
Aegis-Elysium,72,0.00169,False
Boreas-Dawn,72,,False
Boreas-Elysium,72,0.04029,False
Boreas-Fenix,72,0.17752,False
Caelum-Dawn,72,0.01224,False
Caelum-Elysium,72,0.0927,False
Caelum-Fenix,72,0.17435,False
Dawn-Elysium,72,0.01637,False
Dawn-Fenix,72,0.01298,False
Elysium-Fenix,72,0.12138,False
Aegis-Boreas,73,0.0525,False
Aegis-Dawn,73,0.03718,False
Aegis-Elysium,73,0.0543,False
Boreas-Dawn,73,0.0027,False
Boreas-Elysium,73,0.03931,False
Boreas-Fenix,73,0.02079,False
Caelum-Dawn,73,0.21298,False
Caelum-Elysium,73,0.04453,False
Caelum-Fenix,73,0.24114,False
Dawn-Elysium,73,0.12546,False
Dawn-Fenix,73,0.02246,False
Elysium-Fenix,73,0.14665,False
Aegis-Boreas,74,0.02048,False
Aegis-Dawn,74,0.07205,False
Aegis-Elysium,74,0.01642,False
Boreas-Dawn,74,0.03898,False
Boreas-Elysium,74,0.00777,False
Boreas-Fenix,74,0.32159,False
Caelum-Dawn,74,0.0194,False
Caelum-Elysium,74,0.13971,False
Caelum-Fenix,74,0.07276,False
Dawn-Elysium,74,0.00349,False
Dawn-Fenix,74,0.25614,False
Elysium-Fenix,74,0.03122,False
Aegis-Boreas,75,0.01134,False
Aegis-Dawn,75,0.00422,False
Aegis-Elysium,75,0.03808,False
Boreas-Dawn,75,0.36747,False
Boreas-Elysium,75,0.08054,False
Boreas-Fenix,75,0.02373,False
Caelum-Dawn,75,0.3163,False
Caelum-Elysium,75,0.0146,False
Caelum-Fenix,75,0.04921,False
Dawn-Elysium,75,0.00171,False
Dawn-Fenix,75,0.08818,False
Elysium-Fenix,75,0.00463,False
Aegis-Boreas,76,0.07897,False
Aegis-Dawn,76,0.01989,False
Aegis-Elysium,76,0.23563,False
Boreas-Dawn,76,0.02166,False
Boreas-Elysium,76,0.00805,False
Boreas-Fenix,76,0.07565,False
Caelum-Dawn,76,0.18192,False
Caelum-Elysium,76,0.2176,False
Caelum-Fenix,76,0.00116,False
Dawn-Elysium,76,0.0866,False
Dawn-Fenix,76,0.06658,False
Elysium-Fenix,76,0.0063,False
Aegis-Boreas,77,0.32533,False
Aegis-Dawn,77,0.01651,False
Aegis-Elysium,77,0.19302,True
Boreas-Dawn,77,0.03824,False
Boreas-Elysium,77,0.02746,False
Boreas-Fenix,77,0.09791,False
Caelum-Dawn,77,0.05794,False
Caelum-Elysium,77,0.06378,False
Caelum-Fenix,77,0.02447,False
Dawn-Elysium,77,0.00981,False
Dawn-Fenix,77,0.12846,False
Elysium-Fenix,77,0.01706,False
Aegis-Boreas,78,0.22087,False
Aegis-Dawn,78,0.02535,False
Aegis-Elysium,78,0.03286,False
Boreas-Dawn,78,0.0558,False
Boreas-Elysium,78,0.10599,False
Boreas-Fenix,78,0.03724,False
Caelum-Dawn,78,0.07479,False
Caelum-Elysium,78,0.04747,False
Caelum-Fenix,78,0.16643,False
Dawn-Elysium,78,0.03837,True
Dawn-Fenix,78,0.05506,False
Elysium-Fenix,78,0.13978,False
Aegis-Boreas,79,0.09955,False
Aegis-Dawn,79,0.01903,False
Aegis-Elysium,79,0.00096,False
Boreas-Dawn,79,0.05659,False
Boreas-Elysium,79,0.12859,False
Boreas-Fenix,79,0.04107,False
Caelum-Dawn,79,0.05989,False
Caelum-Elysium,79,0.03225,False
Caelum-Fenix,79,0.09685,False
Dawn-Elysium,79,0.03712,True
Dawn-Fenix,79,0.22845,False
Elysium-Fenix,79,0.19966,False
Aegis-Boreas,80,0.21488,False
Aegis-Dawn,80,0.02236,False
Aegis-Elysium,80,,False
Boreas-Dawn,80,0.12904,False
Boreas-Elysium,80,0.08768,False
Boreas-Fenix,80,0.03742,False
Caelum-Dawn,80,0.10691,False
Caelum-Elysium,80,0.05715,False
Caelum-Fenix,80,,False
Dawn-Elysium,80,0.10325,False
Dawn-Fenix,80,0.02359,False
Elysium-Fenix,80,0.09406,False
Aegis-Boreas,81,0.05303,False
Aegis-Dawn,81,0.15355,False
Aegis-Elysium,81,0.02837,False
Boreas-Dawn,81,0.11703,False
Boreas-Elysium,81,0.28716,False
Boreas-Fenix,81,0.03596,False
Caelum-Dawn,81,0.01088,False
Caelum-Elysium,81,0.0781,False
Caelum-Fenix,81,0.0138,True
Dawn-Elysium,81,0.10062,False
Dawn-Fenix,81,0.10046,False
Elysium-Fenix,81,0.02103,False
Aegis-Boreas,82,0.07196,False
Aegis-Dawn,82,0.00583,False
Aegis-Elysium,82,0.111,False
Boreas-Dawn,82,0.0358,False
Boreas-Elysium,82,0.05828,False
Boreas-Fenix,82,0.01131,False
Caelum-Dawn,82,0.00612,False
Caelum-Elysium,82,0.40036,False
Caelum-Fenix,82,0.00046,False
Dawn-Elysium,82,0.07289,False
Dawn-Fenix,82,0.05804,False
Elysium-Fenix,82,0.16795,False
Aegis-Boreas,83,0.02518,False
Aegis-Dawn,83,0.04191,False
Aegis-Elysium,83,0.08859,False
Boreas-Dawn,83,,True
Boreas-Elysium,83,0.04704,False
Boreas-Fenix,83,,False
Caelum-Dawn,83,0.07835,False
Caelum-Elysium,83,0.16698,False
Caelum-Fenix,83,0.01233,False
Dawn-Elysium,83,0.2648,False
Dawn-Fenix,83,0.02057,False
Elysium-Fenix,83,0.04492,False
Aegis-Boreas,84,0.05857,False
Aegis-Dawn,84,0.01467,False
Aegis-Elysium,84,0.13341,False
Boreas-Dawn,84,0.03055,False
Boreas-Elysium,84,0.08168,True
Boreas-Fenix,84,0.06756,False
Caelum-Dawn,84,0.07093,False
Caelum-Elysium,84,0.10378,False
Caelum-Fenix,84,0.03128,False
Dawn-Elysium,84,0.1402,False
Dawn-Fenix,84,0.05997,True
Elysium-Fenix,84,0.20739,False
Aegis-Boreas,85,0.11001,True
Aegis-Dawn,85,0.15964,False
Aegis-Elysium,85,0.00227,False
Boreas-Dawn,85,0.11032,False
Boreas-Elysium,85,0.01473,True
Boreas-Fenix,85,0.00367,False
Caelum-Dawn,85,0.02696,False
Caelum-Elysium,85,0.28484,False
Caelum-Fenix,85,0.11892,False
Dawn-Elysium,85,0.02302,False
Dawn-Fenix,85,0.05604,False
Elysium-Fenix,85,0.08958,False
Aegis-Boreas,86,0.1455,False
Aegis-Dawn,86,0.04148,False
Aegis-Elysium,86,0.00392,False
Boreas-Dawn,86,0.1433,False
Boreas-Elysium,86,0.05736,False
Boreas-Fenix,86,0.0715,False
Caelum-Dawn,86,,False
Caelum-Elysium,86,0.03882,False
Caelum-Fenix,86,0.16551,False
Dawn-Elysium,86,0.05903,False
Dawn-Fenix,86,0.12824,False
Elysium-Fenix,86,0.09181,False
Aegis-Boreas,87,0.06933,False
Aegis-Dawn,87,0.03178,True
Aegis-Elysium,87,0.08952,False
Boreas-Dawn,87,0.14915,False
Boreas-Elysium,87,0.01319,False
Boreas-Fenix,87,0.03172,True
Caelum-Dawn,87,0.04705,False
Caelum-Elysium,87,0.00481,False
Caelum-Fenix,87,0.08742,False
Dawn-Elysium,87,0.18516,False
Dawn-Fenix,87,0.0768,False
Elysium-Fenix,87,0.21407,False
Aegis-Boreas,88,0.01467,False
Aegis-Dawn,88,0.3761,False
Aegis-Elysium,88,0.19298,False
Boreas-Dawn,88,0.03632,False
Boreas-Elysium,88,0.00312,False
Boreas-Fenix,88,0.08237,False
Caelum-Dawn,88,0.03519,False
Caelum-Elysium,88,0.13963,False
Caelum-Fenix,88,0.02455,False
Dawn-Elysium,88,0.03121,False
Dawn-Fenix,88,0.02127,False
Elysium-Fenix,88,0.04259,False
Aegis-Boreas,89,0.27097,False
Aegis-Dawn,89,0.07034,False
Aegis-Elysium,89,0.00358,False
Boreas-Dawn,89,0.02732,False
Boreas-Elysium,89,0.03317,False
Boreas-Fenix,89,0.07304,False
Caelum-Dawn,89,0.05111,False
Caelum-Elysium,89,0.00962,False
Caelum-Fenix,89,0.16819,False
Dawn-Elysium,89,0.00736,False
Dawn-Fenix,89,0.17381,False
Elysium-Fenix,89,0.11147,False
Aegis-Boreas,90,0.09152,False
Aegis-Dawn,90,0.00335,True
Aegis-Elysium,90,0.21919,False
Boreas-Dawn,90,0.02698,False
Boreas-Elysium,90,0.12743,False
Boreas-Fenix,90,0.01322,False
Caelum-Dawn,90,0.07267,False
Caelum-Elysium,90,0.07422,False
Caelum-Fenix,90,0.00108,False
Dawn-Elysium,90,0.0395,True
Dawn-Fenix,90,,False
Elysium-Fenix,90,0.08643,False
Aegis-Boreas,91,0.02632,False
Aegis-Dawn,91,0.31687,False
Aegis-Elysium,91,0.07972,True
Boreas-Dawn,91,0.10945,False
Boreas-Elysium,91,0.05258,False
Boreas-Fenix,91,0.02267,False
Caelum-Dawn,91,0.05535,False
Caelum-Elysium,91,0.10287,False
Caelum-Fenix,91,0.03728,False
Dawn-Elysium,91,0.10328,False
Dawn-Fenix,91,0.09324,False
Elysium-Fenix,91,0.00037,False
Aegis-Boreas,92,0.07032,False
Aegis-Dawn,92,0.16891,False
Aegis-Elysium,92,0.13695,False
Boreas-Dawn,92,0.10145,False
Boreas-Elysium,92,0.03674,False
Boreas-Fenix,92,0.02317,False
Caelum-Dawn,92,0.04058,False
Caelum-Elysium,92,0.05152,False
Caelum-Fenix,92,0.15349,False
Dawn-Elysium,92,,False
Dawn-Fenix,92,0.04687,False
Elysium-Fenix,92,0.11134,False
Aegis-Boreas,93,0.00034,False
Aegis-Dawn,93,0.09152,True
Aegis-Elysium,93,0.03596,False
Boreas-Dawn,93,0.15908,False
Boreas-Elysium,93,0.11329,False
Boreas-Fenix,93,0.01884,False
Caelum-Dawn,93,0.12842,False
Caelum-Elysium,93,0.13492,False
Caelum-Fenix,93,0.13697,True
Dawn-Elysium,93,0.09734,False
Dawn-Fenix,93,0.07419,False
Elysium-Fenix,93,0.00915,False
Aegis-Boreas,94,0.0521,True
Aegis-Dawn,94,,False
Aegis-Elysium,94,,True
Boreas-Dawn,94,0.03644,False
Boreas-Elysium,94,0.17294,False
Boreas-Fenix,94,0.00937,False
Caelum-Dawn,94,0.01944,False
Caelum-Elysium,94,0.11474,False
Caelum-Fenix,94,0.04595,False
Dawn-Elysium,94,0.24474,False
Dawn-Fenix,94,0.11722,False
Elysium-Fenix,94,0.02341,False
Aegis-Boreas,95,0.04637,False
Aegis-Dawn,95,0.18929,True
Aegis-Elysium,95,0.19072,False
Boreas-Dawn,95,0.33584,False
Boreas-Elysium,95,0.05024,False
Boreas-Fenix,95,0.00993,False
Caelum-Dawn,95,0.00898,False
Caelum-Elysium,95,0.03407,False
Caelum-Fenix,95,0.00334,False
Dawn-Elysium,95,0.00742,False
Dawn-Fenix,95,0.02016,False
Elysium-Fenix,95,0.10363,False
Aegis-Boreas,96,0.23085,False
Aegis-Dawn,96,0.0497,False
Aegis-Elysium,96,0.02198,False
Boreas-Dawn,96,0.01045,False
Boreas-Elysium,96,0.04148,False
Boreas-Fenix,96,0.0771,False
Caelum-Dawn,96,0.30442,False
Caelum-Elysium,96,0.04397,False
Caelum-Fenix,96,0.00977,False
Dawn-Elysium,96,0.09366,False
Dawn-Fenix,96,0.05683,True
Elysium-Fenix,96,0.05979,False
Aegis-Boreas,97,0.11937,False
Aegis-Dawn,97,0.02042,True
Aegis-Elysium,97,0.12819,False
Boreas-Dawn,97,0.04967,False
Boreas-Elysium,97,0.20147,False
Boreas-Fenix,97,0.10871,False
Caelum-Dawn,97,0.04891,False
Caelum-Elysium,97,0.07218,False
Caelum-Fenix,97,0.01906,False
Dawn-Elysium,97,0.12932,False
Dawn-Fenix,97,0.01355,False
Elysium-Fenix,97,,False
Aegis-Boreas,98,0.23017,False
Aegis-Dawn,98,0.1061,False
Aegis-Elysium,98,0.09876,False
Boreas-Dawn,98,0.02253,False
Boreas-Elysium,98,0.00681,True
Boreas-Fenix,98,,True
Caelum-Dawn,98,0.12408,False
Caelum-Elysium,98,0.0008,False
Caelum-Fenix,98,0.04354,True
Dawn-Elysium,98,,False
Dawn-Fenix,98,0.01172,False
Elysium-Fenix,98,0.08602,False
Aegis-Boreas,99,0.17946,False
Aegis-Dawn,99,0.14596,False
Aegis-Elysium,99,,False
Boreas-Dawn,99,0.01058,True
Boreas-Elysium,99,,False
Boreas-Fenix,99,0.11796,False
Caelum-Dawn,99,0.06422,False
Caelum-Elysium,99,0.00916,False
Caelum-Fenix,99,0.04264,False
Dawn-Elysium,99,0.04539,False
Dawn-Fenix,99,0.09944,False
Elysium-Fenix,99,0.08662,False
Aegis-Boreas,100,0.28719,False
Aegis-Dawn,100,0.15965,True
Aegis-Elysium,100,0.02003,False
Boreas-Dawn,100,0.06969,False
Boreas-Elysium,100,0.0403,True
Boreas-Fenix,100,0.08457,False
Caelum-Dawn,100,0.18417,True
Caelum-Elysium,100,0.03005,False
Caelum-Fenix,100,0.00021,False
Dawn-Elysium,100,0.02967,False
Dawn-Fenix,100,0.04841,False
Elysium-Fenix,100,0.04606,False
Aegis-Boreas,101,,False
Aegis-Dawn,101,0.08816,False
Aegis-Elysium,101,0.0122,False
Boreas-Dawn,101,0.3735,True
Boreas-Elysium,101,0.12378,False
Boreas-Fenix,101,0.01405,False
Caelum-Dawn,101,0.02042,False
Caelum-Elysium,101,0.10295,False
Caelum-Fenix,101,0.01607,False
Dawn-Elysium,101,0.16272,False
Dawn-Fenix,101,,False
Elysium-Fenix,101,0.03788,False
Aegis-Boreas,102,0.04941,False
Aegis-Dawn,102,0.1731,True
Aegis-Elysium,102,0.02205,False
Boreas-Dawn,102,0.00038,False
Boreas-Elysium,102,0.22277,False
Boreas-Fenix,102,0.02497,False
Caelum-Dawn,102,0.09351,False
Caelum-Elysium,102,,False
Caelum-Fenix,102,0.04269,False
Dawn-Elysium,102,0.01386,False
Dawn-Fenix,102,0.11536,False
Elysium-Fenix,102,0.19847,False
Aegis-Boreas,103,0.00895,False
Aegis-Dawn,103,0.11735,False
Aegis-Elysium,103,,False
Boreas-Dawn,103,0.00535,False
Boreas-Elysium,103,0.0382,False
Boreas-Fenix,103,0.00418,False
Caelum-Dawn,103,0.1442,False
Caelum-Elysium,103,0.21087,False
Caelum-Fenix,103,0.01177,False
Dawn-Elysium,103,,False
Dawn-Fenix,103,0.19875,False
Elysium-Fenix,103,0.13121,False
Aegis-Boreas,104,0.15379,False
Aegis-Dawn,104,0.00957,False
Aegis-Elysium,104,7e-05,False
Boreas-Dawn,104,0.0599,False
Boreas-Elysium,104,0.28161,True
Boreas-Fenix,104,,False
Caelum-Dawn,104,0.09088,False
Caelum-Elysium,104,0.077,False
Caelum-Fenix,104,0.02183,False
Dawn-Elysium,104,0.01065,False
Dawn-Fenix,104,,False
Elysium-Fenix,104,0.19283,False
Aegis-Boreas,105,0.03041,False
Aegis-Dawn,105,0.09595,False
Aegis-Elysium,105,0.10215,False
Boreas-Dawn,105,0.00695,False
Boreas-Elysium,105,0.17001,True
Boreas-Fenix,105,0.11903,False
Caelum-Dawn,105,0.08006,False
Caelum-Elysium,105,0.02619,False
Caelum-Fenix,105,0.06372,False
Dawn-Elysium,105,0.1846,False
Dawn-Fenix,105,0.06659,False
Elysium-Fenix,105,0.05434,False
Aegis-Boreas,106,0.03085,False
Aegis-Dawn,106,0.00542,False
Aegis-Elysium,106,0.08075,False
Boreas-Dawn,106,0.02819,False
Boreas-Elysium,106,0.06145,False
Boreas-Fenix,106,0.00149,False
Caelum-Dawn,106,0.37821,True
Caelum-Elysium,106,0.25272,False
Caelum-Fenix,106,0.03911,False
Dawn-Elysium,106,0.03865,False
Dawn-Fenix,106,0.07649,False
Elysium-Fenix,106,0.00668,False
Aegis-Boreas,107,0.04531,False
Aegis-Dawn,107,0.06945,False
Aegis-Elysium,107,0.00236,False
Boreas-Dawn,107,0.11925,False
Boreas-Elysium,107,0.0435,False
Boreas-Fenix,107,0.05362,False
Caelum-Dawn,107,0.21593,False
Caelum-Elysium,107,0.01938,False
Caelum-Fenix,107,0.0492,True
Dawn-Elysium,107,0.02636,False
Dawn-Fenix,107,0.17093,False
Elysium-Fenix,107,0.18471,False
Aegis-Boreas,108,0.0593,False
Aegis-Dawn,108,0.06091,True
Aegis-Elysium,108,0.05345,False
Boreas-Dawn,108,0.0567,False
Boreas-Elysium,108,0.23979,False
Boreas-Fenix,108,0.10934,True
Caelum-Dawn,108,0.01989,False
Caelum-Elysium,108,0.13222,True
Caelum-Fenix,108,0.08421,False
Dawn-Elysium,108,0.06241,False
Dawn-Fenix,108,0.05132,False
Elysium-Fenix,108,0.07045,False
Aegis-Boreas,109,0.02391,False
Aegis-Dawn,109,0.1299,False
Aegis-Elysium,109,0.13166,False
Boreas-Dawn,109,0.05011,False
Boreas-Elysium,109,0.03286,False
Boreas-Fenix,109,0.00214,False
Caelum-Dawn,109,0.16074,False
Caelum-Elysium,109,0.05343,False
Caelum-Fenix,109,0.06468,False
Dawn-Elysium,109,0.06196,False
Dawn-Fenix,109,0.24486,False
Elysium-Fenix,109,0.04375,False
Aegis-Boreas,110,0.04984,False
Aegis-Dawn,110,0.05077,False
Aegis-Elysium,110,0.04038,False
Boreas-Dawn,110,,False
Boreas-Elysium,110,0.18284,False
Boreas-Fenix,110,0.11585,False
Caelum-Dawn,110,0.15366,False
Caelum-Elysium,110,0.09585,False
Caelum-Fenix,110,0.04953,False
Dawn-Elysium,110,0.02699,False
Dawn-Fenix,110,0.025,False
Elysium-Fenix,110,0.11953,False
Aegis-Boreas,111,0.05388,False
Aegis-Dawn,111,0.04299,False
Aegis-Elysium,111,0.32006,False
Boreas-Dawn,111,0.00222,False
Boreas-Elysium,111,0.03814,False
Boreas-Fenix,111,0.01285,False
Caelum-Dawn,111,0.00346,False
Caelum-Elysium,111,0.01953,False
Caelum-Fenix,111,0.14602,False
Dawn-Elysium,111,0.01618,False
Dawn-Fenix,111,0.05869,False
Elysium-Fenix,111,,False
Aegis-Boreas,112,0.10509,False
Aegis-Dawn,112,0.00265,False
Aegis-Elysium,112,0.15771,False
Boreas-Dawn,112,0.03844,False
Boreas-Elysium,112,0.08167,False
Boreas-Fenix,112,0.05089,False
Caelum-Dawn,112,0.02948,False
Caelum-Elysium,112,0.28985,False
Caelum-Fenix,112,0.02937,False
Dawn-Elysium,112,0.09382,False
Dawn-Fenix,112,0.03457,False
Elysium-Fenix,112,0.08645,False
Aegis-Boreas,113,0.03941,False
Aegis-Dawn,113,0.042,False
Aegis-Elysium,113,0.13771,False
Boreas-Dawn,113,0.03044,False
Boreas-Elysium,113,,False
Boreas-Fenix,113,0.01687,False
Caelum-Dawn,113,0.05521,False
Caelum-Elysium,113,0.22208,False
Caelum-Fenix,113,0.34789,False
Dawn-Elysium,113,0.00808,False
Dawn-Fenix,113,0.03869,True
Elysium-Fenix,113,0.03879,False
Aegis-Boreas,114,0.24504,True
Aegis-Dawn,114,0.14641,True
Aegis-Elysium,114,0.01217,False
Boreas-Dawn,114,0.11076,False
Boreas-Elysium,114,0.07569,False
Boreas-Fenix,114,,False
Caelum-Dawn,114,0.04255,False
Caelum-Elysium,114,0.0738,False
Caelum-Fenix,114,0.00911,False
Dawn-Elysium,114,0.00946,False
Dawn-Fenix,114,0.21634,False
Elysium-Fenix,114,0.04406,False
Aegis-Boreas,115,0.0981,False
Aegis-Dawn,115,0.04894,False
Aegis-Elysium,115,0.16354,False
Boreas-Dawn,115,0.00467,True
Boreas-Elysium,115,0.2747,False
Boreas-Fenix,115,0.09152,False
Caelum-Dawn,115,0.09243,False
Caelum-Elysium,115,,False
Caelum-Fenix,115,0.0293,False
Dawn-Elysium,115,0.10363,False
Dawn-Fenix,115,,False
Elysium-Fenix,115,,False
Aegis-Boreas,116,0.06688,False
Aegis-Dawn,116,0.00786,False
Aegis-Elysium,116,0.04338,False
Boreas-Dawn,116,0.17824,True
Boreas-Elysium,116,0.09193,False
Boreas-Fenix,116,0.05092,True
Caelum-Dawn,116,0.05256,False
Caelum-Elysium,116,0.12478,False
Caelum-Fenix,116,0.00507,False
Dawn-Elysium,116,0.0071,False
Dawn-Fenix,116,0.03362,False
Elysium-Fenix,116,0.33765,True
Aegis-Boreas,117,0.0443,False
Aegis-Dawn,117,0.12721,False
Aegis-Elysium,117,0.09821,False
Boreas-Dawn,117,0.09585,False
Boreas-Elysium,117,0.02457,False
Boreas-Fenix,117,0.00059,False
Caelum-Dawn,117,0.17363,False
Caelum-Elysium,117,,False
Caelum-Fenix,117,0.12027,False
Dawn-Elysium,117,0.06732,False
Dawn-Fenix,117,0.16532,False
Elysium-Fenix,117,0.06999,False
Aegis-Boreas,118,0.01046,False
Aegis-Dawn,118,0.04249,False
Aegis-Elysium,118,0.16438,False
Boreas-Dawn,118,0.19035,True
Boreas-Elysium,118,0.03065,False
Boreas-Fenix,118,0.04265,False
Caelum-Dawn,118,0.03638,False
Caelum-Elysium,118,0.04334,False
Caelum-Fenix,118,0.16871,False
Dawn-Elysium,118,0.07097,False
Dawn-Fenix,118,0.0822,False
Elysium-Fenix,118,0.11741,False
Aegis-Boreas,119,0.00428,False
Aegis-Dawn,119,0.0651,False
Aegis-Elysium,119,0.17983,False
Boreas-Dawn,119,0.04451,False
Boreas-Elysium,119,0.02228,False
Boreas-Fenix,119,0.03857,False
Caelum-Dawn,119,0.00459,False
Caelum-Elysium,119,0.09868,False
Caelum-Fenix,119,0.06841,False
Dawn-Elysium,119,0.30337,False
Dawn-Fenix,119,0.00881,False
Elysium-Fenix,119,0.16158,False
Aegis-Boreas,120,0.07083,False
Aegis-Dawn,120,0.1644,False
Aegis-Elysium,120,0.01099,True
Boreas-Dawn,120,0.05178,False
Boreas-Elysium,120,0.07199,False
Boreas-Fenix,120,0.02685,False
Caelum-Dawn,120,0.08569,False
Caelum-Elysium,120,0.1466,False
Caelum-Fenix,120,0.02532,False
Dawn-Elysium,120,0.0434,False
Dawn-Fenix,120,0.19147,False
Elysium-Fenix,120,0.1107,False
Aegis-Boreas,121,0.08795,True
Aegis-Dawn,121,0.17773,False
Aegis-Elysium,121,0.13764,False
Boreas-Dawn,121,0.02038,False
Boreas-Elysium,121,0.13532,False
Boreas-Fenix,121,,False
Caelum-Dawn,121,0.05707,False
Caelum-Elysium,121,0.12879,False
Caelum-Fenix,121,0.01722,False
Dawn-Elysium,121,0.00304,False
Dawn-Fenix,121,0.1232,False
Elysium-Fenix,121,0.06083,False
Aegis-Boreas,122,0.11256,False
Aegis-Dawn,122,0.11644,False
Aegis-Elysium,122,0.11703,False
Boreas-Dawn,122,0.01792,False
Boreas-Elysium,122,0.06732,False
Boreas-Fenix,122,0.00537,True
Caelum-Dawn,122,0.01,False
Caelum-Elysium,122,0.02756,False
Caelum-Fenix,122,0.00597,False
Dawn-Elysium,122,0.27619,False
Dawn-Fenix,122,0.18856,False
Elysium-Fenix,122,0.05509,False
Aegis-Boreas,123,0.03816,False
Aegis-Dawn,123,0.03232,False
Aegis-Elysium,123,0.26803,False
Boreas-Dawn,123,,False
Boreas-Elysium,123,0.09756,False
Boreas-Fenix,123,0.07854,False
Caelum-Dawn,123,0.02303,False
Caelum-Elysium,123,0.05379,False
